delta_1d,delta_2d,delta_all,sum_doses,sum_1d,sum_2d,perc_doses,perc_inh_tot,perc_inh_1d,perc_inh_2d,sum_monotone_1d,sum_monotone_2d,perc_inh_monotone_1d,perc_inh_monotone_2d,date
1068,605,1653,2249499,1177964,1143100,84.4,148.7103,77.87306,75.56827,1177964,1143100,77.87306,75.56827,2021-12-10
1030,423,1438,2250937,1178994,1143523,84.4,148.80536,77.94115,75.59623,1178994,1143523,77.94115,75.59623,2021-12-11
305,263,563,2251500,1179299,1143786,84.4,148.84258,77.96132,75.61362,1179299,1143786,77.96132,75.61362,2021-12-12
866,775,1630,2253130,1180165,1144561,84.5,148.95033,78.01857,75.66485,1180165,1144561,78.01857,75.66485,2021-12-13
878,594,1456,2254586,1181043,1145155,84.6,149.04659,78.07661,75.70412,1181043,1145155,78.07661,75.70412,2021-12-14
833,466,1279,2255865,1181876,1145621,82.3,149.13114,78.13168,75.73492,1181876,1145621,78.13168,75.73492,2021-12-15
1027,600,1609,2257474,1182903,1146221,81.2,149.23751,78.19957,75.77459,1182903,1146221,78.19957,75.77459,2021-12-16
878,939,1804,2259278,1183781,1147160,81.3,149.35677,78.25761,75.83667,1183781,1147160,78.25761,75.83667,2021-12-17
0,0,0,2259278,1183781,1147160,81.3,149.35677,78.25761,75.83667,1183781,1147160,78.25761,75.83667,2021-12-18
936,568,103870,2363148,1184717,1147728,96.2,156.22342,78.31949,75.87421,1184717,1147728,78.31949,75.87421,2021-12-19
937,569,103871,2467019,1185654,1148297,96.2,163.09015,78.38143,75.91183,1185654,1148297,78.38143,75.91183,2021-12-20
937,569,103870,2570889,1186591,1148866,96.2,169.9568,78.44338,75.94945,1186591,1148866,78.44338,75.94945,2021-12-21
937,569,103871,2674760,1187528,1149435,96.2,176.82353,78.50532,75.98706,1187528,1149435,78.50532,75.98706,2021-12-22
1513,1203,22392,2697152,1189041,1150638,95.1,178.30382,78.60534,76.06659,1189041,1150638,78.60534,76.06659,2021-12-23
603,332,9632,2706784,1189644,1150970,95.4,178.94058,78.64521,76.08854,1189644,1150970,78.64521,76.08854,2021-12-24
31,-29,608,2707392,1189675,1150941,95.5,178.98077,78.64725,76.08662,1189675,1150941,78.64725,76.08662,2021-12-25
46,92,1344,2708736,1189721,1151033,95.5,179.06962,78.6503,76.0927,1189721,1151033,78.6503,76.0927,2021-12-26
468,742,7755,2716491,1190189,1151775,95.8,179.58229,78.68123,76.14175,1190189,1151775,78.68123,76.14175,2021-12-27
1206,1115,15934,2732425,1191395,1152890,96.3,180.63566,78.76096,76.21547,1191395,1152890,78.76096,76.21547,2021-12-28
1388,1066,16850,2749275,1192783,1153956,96.0,181.74958,78.85272,76.28594,1192783,1153956,78.85272,76.28594,2021-12-29
1048,854,14610,2763885,1193831,1154810,96.5,182.71542,78.922,76.34239,1193831,1154810,78.922,76.34239,2021-12-30
683,315,10218,2774103,1194514,1155125,96.8,183.39091,78.96715,76.36322,1194514,1155125,78.96715,76.36322,2021-12-31
-10,-34,888,2774991,1194504,1155091,96.8,183.44962,78.96649,76.36097,1194504,1155091,78.96649,76.36097,2022-01-01
126,182,1877,2776868,1194630,1155273,96.9,183.5737,78.97482,76.373,1194630,1155273,78.97482,76.373,2022-01-02
502,613,6224,2783092,1195132,1155886,97.1,183.98516,79.00801,76.41353,1195132,1155886,79.00801,76.41353,2022-01-03
1277,1651,15899,2798991,1196409,1157537,97.7,185.03621,79.09243,76.52267,1196409,1157537,79.09243,76.52267,2022-01-04
1610,1519,19150,2818141,1198019,1159056,96.0,186.30219,79.19886,76.62309,1198019,1159056,79.19886,76.62309,2022-01-05
920,472,10891,2829032,1198939,1159528,96.4,187.02217,79.25968,76.65429,1198939,1159528,79.25968,76.65429,2022-01-06
824,934,9526,2838558,1199763,1160462,96.7,187.65192,79.31415,76.71604,1199763,1160462,79.31415,76.71604,2022-01-07
1010,615,11387,2849945,1200773,1161077,97.1,188.40469,79.38092,76.75669,1200773,1161077,79.38092,76.75669,2022-01-08
646,267,10112,2860057,1201419,1161344,97.4,189.07318,79.42363,76.77434,1201419,1161344,79.42363,76.77434,2022-01-09
2273,1559,18675,2878732,1203692,1162903,98.1,190.30775,79.57389,76.87741,1203692,1162903,79.57389,76.87741,2022-01-10
1536,1613,17465,2896197,1205228,1164516,98.7,191.46233,79.67544,76.98404,1205228,1164516,79.67544,76.98404,2022-01-11
1792,1444,19427,2915624,1207020,1165960,96.7,192.74661,79.7939,77.0795,1207020,1165960,79.7939,77.0795,2022-01-12
1763,1405,18460,2934084,1208783,1167365,96.6,193.96697,79.91045,77.17238,1208783,1167365,79.91045,77.17238,2022-01-13
1534,1084,18281,2952365,1210317,1168449,97.2,195.17549,80.01186,77.24404,1210317,1168449,80.01186,77.24404,2022-01-14
2519,1059,19733,2972098,1212836,1169508,97.9,196.48,80.17839,77.31405,1212836,1169508,80.17839,77.31405,2022-01-15
1180,193,9805,2981903,1214016,1169701,98.2,197.12819,80.25639,77.32681,1214016,1169701,80.25639,77.32681,2022-01-16
758,718,8544,2990447,1214774,1170419,98.5,197.69302,80.3065,77.37428,1214774,1170419,80.3065,77.37428,2022-01-17
1083,1620,15465,3005912,1215857,1172039,99.0,198.71539,80.3781,77.48137,1215857,1172039,80.3781,77.48137,2022-01-18
1182,1393,16991,3022903,1217039,1173432,97.7,199.83863,80.45624,77.57346,1217039,1173432,80.45624,77.57346,2022-01-19
1229,1215,16549,3039452,1218268,1174647,97.6,200.93265,80.53749,77.65378,1218268,1174647,80.53749,77.65378,2022-01-20
1172,1010,17312,3056764,1219440,1175657,98.1,202.07712,80.61496,77.72055,1219440,1175657,80.61496,77.72055,2022-01-21
863,383,17725,3074489,1220303,1176040,98.7,203.24889,80.67202,77.74587,1220303,1176040,80.67202,77.74587,2022-01-22
1583,672,10288,3084777,1221886,1176712,99.0,203.92901,80.77667,77.79029,1221886,1176712,80.77667,77.79029,2022-01-23
346,606,8506,3093283,1222232,1177318,99.3,204.49132,80.79954,77.83036,1222232,1177318,80.79954,77.83036,2022-01-24
938,1183,14529,3107812,1223170,1178501,99.7,205.45181,80.86155,77.90856,1223170,1178501,80.86155,77.90856,2022-01-25
975,1344,14742,3122554,1224145,1179845,99.6,206.42638,80.926,77.99741,1224145,1179845,80.926,77.99741,2022-01-26
1069,1182,14138,3136692,1225214,1181027,99.2,207.36101,80.99667,78.07555,1225214,1181027,80.99667,78.07555,2022-01-27
959,1031,14556,3151248,1226173,1182058,98.9,208.32328,81.06007,78.14371,1226173,1182058,81.06007,78.14371,2022-01-28
1192,1327,14727,3165975,1227365,1183385,99.4,209.29686,81.13887,78.23143,1227365,1183385,81.13887,78.23143,2022-01-29
531,319,7271,3173246,1227896,1183704,99.6,209.77753,81.17398,78.25252,1227896,1183704,81.17398,78.25252,2022-01-30
338,681,6753,3179999,1228234,1184385,99.8,210.22396,81.19632,78.29754,1228234,1184385,81.19632,78.29754,2022-01-31
796,1096,9977,3189976,1229030,1185481,100.1,210.88352,81.24894,78.37,1229030,1185481,81.24894,78.37,2022-02-01
725,1196,9674,3199650,1229755,1186677,98.6,211.52305,81.29687,78.44906,1229755,1186677,81.29687,78.44906,2022-02-02
839,1392,8702,3208352,1230594,1188069,98.1,212.09833,81.35234,78.54108,1230594,1188069,81.35234,78.54108,2022-02-03
348,789,4113,3212465,1230942,1188858,98.3,212.37023,81.37534,78.59324,1230942,1188858,81.37534,78.59324,2022-02-04
948,2528,11963,3224428,1231890,1191386,98.6,213.16108,81.43801,78.76037,1231890,1191386,81.43801,78.76037,2022-02-05
301,886,3191,3227619,1232191,1192272,98.7,213.37203,81.45791,78.81894,1232191,1192272,81.45791,78.81894,2022-02-06
216,812,3310,3230929,1232407,1193084,98.8,213.59085,81.47219,78.87262,1232407,1193084,81.47219,78.87262,2022-02-07
363,1260,5257,3236186,1232770,1194344,99.0,213.93838,81.49619,78.95591,1232770,1194344,81.49619,78.95591,2022-02-08
607,1445,6107,3242293,1233377,1195789,97.1,214.3421,81.53631,79.05144,1233377,1195789,81.53631,79.05144,2022-02-09
421,1385,4815,3247108,1233798,1197174,97.2,214.66042,81.56415,79.143,1233798,1197174,81.56415,79.143,2022-02-10
262,874,2842,3249950,1234060,1198048,97.3,214.84829,81.58147,79.20078,1234060,1198048,81.58147,79.20078,2022-02-11
