delta_1d,delta_2d,delta_all,sum_doses,sum_1d,sum_2d,perc_doses,perc_inh_tot,perc_inh_1d,perc_inh_2d,sum_monotone_1d,sum_monotone_2d,perc_inh_monotone_1d,perc_inh_monotone_2d,date
28,94,630,1256562,468070,455692,95.1,227.12208,84.60309,82.36578,468070,455692,84.60309,82.36578,2022-03-18
26,174,840,1257402,468096,455866,95.1,227.27391,84.60779,82.39724,468096,455866,84.60779,82.39724,2022-03-19
18,102,139,1257541,468114,455968,95.2,227.29903,84.61105,82.41567,468114,455968,84.61105,82.41567,2022-03-20
20,60,492,1258033,468134,456028,95.2,227.38796,84.61466,82.42652,468134,456028,84.61466,82.42652,2022-03-21
30,51,505,1258538,468164,456079,95.2,227.47924,84.62008,82.43573,468164,456079,84.62008,82.43573,2022-03-22
13,31,429,1258967,468177,456110,95.3,227.55678,84.62243,82.44134,468177,456110,84.62243,82.44134,2022-03-23
16,41,364,1259331,468193,456151,95.3,227.62257,84.62533,82.44875,468193,456151,84.62533,82.44875,2022-03-24
45,75,463,1259794,468238,456226,95.3,227.70626,84.63346,82.4623,468238,456226,84.63346,82.4623,2022-03-25
32,90,702,1260496,468270,456316,95.4,227.83315,84.63924,82.47857,468270,456316,84.63924,82.47857,2022-03-26
2,5,85,1260581,468272,456321,95.4,227.84851,84.6396,82.47948,468272,456321,84.6396,82.47948,2022-03-27
11,43,378,1260959,468283,456364,95.4,227.91683,84.64159,82.48725,468283,456364,84.64159,82.48725,2022-03-28
12,27,396,1261355,468295,456391,95.4,227.98841,84.64376,82.49213,468295,456391,84.64376,82.49213,2022-03-29
13,50,448,1261803,468308,456441,95.5,228.06939,84.64611,82.50117,468308,456441,84.64611,82.50117,2022-03-30
3,13,328,1262131,468311,456454,95.5,228.12867,84.64665,82.50352,468311,456454,84.64665,82.50352,2022-03-31
21,54,281,1262412,468332,456508,95.5,228.17946,84.65045,82.51328,468332,456508,84.65045,82.51328,2022-04-01
9,70,265,1262677,468341,456578,95.5,228.22736,84.65208,82.52593,468341,456578,84.65208,82.52593,2022-04-02
1,-6,11,1262688,468342,456572,95.5,228.22935,84.65226,82.52484,468342,456572,84.65226,82.52484,2022-04-03
8,33,174,1262862,468350,456605,95.6,228.2608,84.6537,82.53081,468350,456605,84.6537,82.53081,2022-04-04
2,20,221,1263083,468352,456625,95.6,228.30074,84.65406,82.53442,468352,456625,84.65406,82.53442,2022-04-05
1,21,236,1263319,468353,456646,96.0,228.3434,84.65425,82.53822,468353,456646,84.65425,82.53822,2022-04-06
10,36,214,1263533,468363,456682,96.0,228.38208,84.65605,82.54473,468363,456682,84.65605,82.54473,2022-04-07
18,47,233,1263766,468381,456729,96.0,228.4242,84.65931,82.55322,468381,456729,84.65931,82.55322,2022-04-08
0,8,30,1263796,468381,456737,96.0,228.42962,84.65931,82.55467,468381,456737,84.65931,82.55467,2022-04-09
